t,MV,MVP,MVI,MVD,PV,SP,DV,Man
8.100000000000000000e+01,5.000000000000000000e+01,6.389199339096860797e+01,-8.386883835962080980e+00,-5.505109555006527877e+00,3.314000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,6.284458366324781764e+01,-6.720569359500838225e+00,-6.124014303746979415e+00,3.339999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,6.167631896694385318e+01,-4.860921869075574442e+00,-6.815397097868278742e+00,3.368999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,6.232087879938740826e+01,-6.553586243809199630e+00,-5.767292555578208635e+00,3.353000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,6.087061917638938269e+01,-4.125062105515147515e+00,-6.745557070874235173e+00,3.389000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,6.074976420780620856e+01,-4.332384306933117379e+00,-6.417379900873091181e+00,3.392000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,6.022605934394583471e+01,-3.738889974631829816e+00,-6.487169369314004896e+00,3.404999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,5.986349443819631233e+01,-3.461701651728500195e+00,-6.401792786467812135e+00,3.414000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,5.970235448008542534e+01,-3.568607707561511688e+00,-6.133746772523913648e+00,3.417999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,5.921893460575275725e+01,-3.034500581659322016e+00,-6.184434024093435234e+00,3.429999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,5.905779464764184183e+01,-3.127192362358751865e+00,-5.930602285283089969e+00,3.434000000000000341e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,5.817152487803193850e+01,-1.800445271898862387e+00,-6.371079606133076112e+00,3.456000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,5.752696504558838342e+01,-9.701165392392185893e-01,-6.556848506349164829e+00,3.471999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,5.736582508747749642e+01,-1.087162534402692948e+00,-6.278662553074803476e+00,3.475999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,5.712411515031114817e+01,-1.030145384933375041e+00,-6.093969765377773129e+00,3.482000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,5.635870034928442607e+01,5.211164333257567449e-02,-6.410811992617001742e+00,3.500999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,5.660041028645073879e+01,-8.347394660010403200e-01,-5.765670820449698475e+00,3.495000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,5.595585045400719082e+01,3.518024957529064523e-02,-5.991030703582481465e+00,3.510999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,5.543214559014678144e+01,6.565558815631407086e-01,-6.088701471709922153e+00,3.524000000000000199e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,5.466673078912005224e+01,1.739157432289849758e+00,-6.405888221409901995e+00,3.542999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,5.490844072628640049e+01,8.526283152138924848e-01,-5.761069041500292975e+00,3.536999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,5.414302592525964286e+01,1.956655537741475825e+00,-6.099681463001118686e+00,3.556000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,5.426388089384281699e+01,1.323957522436837841e+00,-5.587838416279654830e+00,3.553000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,5.466673078912005224e+01,1.791830491016304094e-01,-4.845913838221682646e+00,3.542999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,5.245105636509530456e+01,4.148736120699443752e+00,-6.599792485794748309e+00,3.597999999999999687e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,5.233020139651213043e+01,3.950946260625391560e+00,-6.281147657137521989e+00,3.600999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,5.233020139651213043e+01,3.540187752536906096e+00,-5.870389149049036526e+00,3.600999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
